Chapter,Question,Question: description,Individual Indicator Score,Source Legislation,Impact,Timeframe for Indicator,References,"References, 2","References, 3","References, 4",Overall Pillar Score
12,12.01,Foreign equity limits in e-commerce sector,0,"Regulation of the Government of the Republic of Indonesia No.15 of 2013 on the Implementation of Law No.38 of 2009 on Postal Services 2013
;
Regulation of the Government of the Republic of Indonesia No.46 on Postal Services, Telecommunications, and Broadcasting 2021","Article 7 of the Government Regulation No. 46 of 2021 refers to Article 19 of Government Regulation No. 15 of 2013, which stipulates the foreign ownership limit for express delivery services companies, and continues to enforce the 49% foreign ownership limit for these services, even after the 2021 amendment. 

Note that Regulation of the Government of the Republic of Indonesia No.15/2013 as amended by the Government Regulation No.46/2021.
","Since March 2013, last amended in February  2021
;
Since February  2021",https://peraturan.bpk.go.id/Home/Details/5347,https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,,0.538
12,12.01,Foreign equity limits in e-commerce sector,0,"Presidential Regulation No.10 on Investment Business Sectors 2021;

Presidential Regulation No.49 on Amendments to Presidential Regulation No.10 on Investment Business Sectors 2021","The Negative Investment List (Daftar Negatif Investasi or DNI) was historically governed by Presidential Regulation No. 44 of 2016, which outlined various business sectors where foreign ownership was restricted or prohibited. This regulation has since been replaced by the Positive Investment List under Presidential Regulation No. 10 of 2021, which liberalized many sectors. 

Presidential Regulation No. 10 of 2021 on Business Fields Open to Investment, part of the Omnibus Law (Law No. 11 of 2020 on Job Creation), sets the framework for business investment in Indonesia, including e-commerce. Article 3 and Attachment distinguishes between business activities reserved for domestic investors and those open to foreign investment. E-commerce businesses with total investment value below IDR 10 billion (excluding land and buildings) are reserved for domestic investors only. For e-commerce platforms with an investment value above IDR 10 billion, there is no restriction on foreign ownership (100% ownership is permitted).

Indonesia has made significant changes to its regulations regarding foreign equity in the e-commerce sector. The e-commerce sector in Indonesia is now open to 100% foreign ownership. Article 7 of Presidential Regulation No. 10 of 2021 did set a condition for foreign investment in Indonesia, stating that foreign investment is only permissible in large enterprises with an investment value exceeding IDR 10 billion, excluding land and buildings. This requirement is a general condition for foreign investors across various sectors, including e-commerce. 

Additionally, Presidential Regulation No. 10 of 2021 is no longer applicable due to the amendments made by Presidential Regulation No. 49 of 2021. The amendments clarify and update the regulations regarding foreign investment, containing a similar Article 7 of Presidential Regulation No. 10 of 2021 stating that Foreign investment can only be conducted in large enterprises with an investment value exceeding IDR 10 billion (excluding land and buildings). Again, Article 7 sets a financial threshold for foreign investments, it does not limit the percentage of foreign ownership in the e-commerce sector. 

Presidential Regulation No. 49 of 2021 
- Article 2 - All business sectors are open for investment, except for sectors that are:
(a) Closed to investment.
(b) Only to be conducted by the central government.
(1a) Open sectors include those that are commercial in nature.
- Article 6 - Business sectors with specific requirements can be undertaken by all investors, including cooperatives and SMEs, under certain conditions:
(b) Investment with restrictions on foreign ownership.
(3) Specifies that sectors with restrictions on foreign ownership include:
(a) Trade in alcoholic beverages (importers, distributors, and sub-distributors).
(b) Retail trade of alcoholic beverages.

Regulation of the Investment Coordinating Board (BKPM) No. 4 of 2021 Provides technical guidelines on implementing the provisions of Presidential Regulation No. 10 of 2021.
- Article 5 and Article 6 clarifies the operational requirements and investment criteria, including thresholds for small and medium enterprises (SMEs).
- Article 6(2) confirms that business fields designated for MSMEs (such as e-commerce businesses with a total investment below IDR 10 billion) are closed to foreign investors.
- Article 12(1) stipulates that foreign investment in Indonesia must be in the form of a Limited Liability Company (PT PMA) and comply with equity restrictions outlined in Presidential Regulation No. 10 of 2021.
- Article 23 elaborates on priority sectors eligible for full foreign ownership, such as large-scale e-commerce platforms (investment > IDR 10 billion).

Article 12 of BKPM Regulation No. 4 of 2021 Reiterates the 67% foreign ownership cap for telecommunication tower companies. 


","Since February 2021, last amended in May 2021
;
Since May 2021
",https://peraturan.bpk.go.id/Details/161806/perpres-no-10-tahun-2021,https://peraturan.bpk.go.id/Details/168534/perpres-no-49-tahun-2021,,,
12,12.2,"Online purchases and delivery limitations
Exception: Not score limitations on online purchases and delivery applied specifically to products related to consumer protection, notably restrictions on alcoholic beverages, tobacco, and pharmaceuticals.",1,"Regulation of the Government of the Republic of Indonesia No.15 of 2013 on the Implementation of Law No.38 of 2009 on Postal Services 2013
;
Regulation of the Government of the Republic of Indonesia No.46 on Postal Services, Telecommunications, and Broadcasting 2021",The Government Regulation No.46/2021 requires foreign delivery companies to limit their activities to the provincial level (no inter-province delivery) and imposes an obligation for foreign delivery companies to cooperate with local delivery service companies to conduct the delivery at the provincial level (Article 7). ,"Since March 2013, last amended in February  2021
;
Since February  2021",https://peraturan.bpk.go.id/Home/Details/5347,https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,,
12,12.2,"Online purchases and delivery limitations
Exception: Not score limitations on online purchases and delivery applied specifically to products related to consumer protection, notably restrictions on alcoholic beverages, tobacco, and pharmaceuticals.",0,"Regulation of the Director General of Taxes No.PER-12/PJ/2020 on Specific Criteria Limitations for Tax Collectors, as well as the Appointment of Tax Collectors, Collection, Remittance, and Filing of Value-Added Tax on the Utilization of Intangible Taxable Goods and/or Taxable Services from Outside the Customs Territory into the Customs Territory through Electronic Commerce 2020


","This measure does not impose restrictions on online sales and delivery. Director General of Tax Regulation No. PER-12/PJ/2020, the provision on the imposition of Value-Added Tax (VAT) on the sale of goods and services by foreign providers to Indonesian consumers should use the phrase ""and/or"" instead of ""or"" as previously stated. This means that VAT obligations apply if foreign service providers meet either or both of the following criteria: (1) minimum annual revenue of IDR 600 million from transactions in Indonesia, and/or (2) serving at least 12,000 Indonesian consumers annually.

In accordance with Article 4(b) of PER-12/PJ/2020, the criteria are also deemed satisfied if the volume of traffic or users accessing the service from Indonesia exceeds 12,000 (twelve thousand) within one year OR 1,000 (one thousand) within one month. The term ""Indonesian consumers"" in the prior statement must be aligned with this provision, where ""traffic or users"" (not merely completed transactions) serve as the benchmark. This includes all active visits/users from Indonesia, regardless of whether a transaction occurs.
","Since June 2020
",https://jdih.kemenkeu.go.id/download/23107da1-1d72-4384-9d26-b49003225fd9/PER-12.PJ_.2020.pdf,,,,
12,12.3,"Licensing scheme for e-commerce providers (B2B and B2C)
Exception: Licenses pertiaining to other aspects of e-commerce businesses, such as license to operate online payment services and delivery are not captured. ",0,"Regulation of the Minister of Communication and Informatics of the Republic of Indonesia No.5 on Private Electronic System Operators 2020
;
Minister of Communication and Informatics Regulation No. 10 on the Amendment to Minister of Communication and Informatics Regulation No. 5 of 2020 on Private Electronic System Operators 2021
;
Ministerial Regulation No.14 on Electronic Systems and Transactions 2018","According Minister of Communication and Informatics Regulation No.5 of 2020, a Private ESO is defined as any person, business entity, or community that operates an electronic system that includes e-commerce platforms. The regulation requires a private ESO to register to government before operating their services.

Ministerial Regulation No. 14/2018 on Electronic Systems and Transactions: This regulation governs the electronic transactions and systems in Indonesia. All e-commerce providers must register their business and electronic systems with the Ministry of Communication and Information Technology (Kominfo).
- Article 2: Establishes that providers of electronic systems must ensure compliance with Indonesian regulations regarding their activities.
- Article 10: Requires e-commerce providers to register with Kominfo, which issues an Electronic System Operator (ESO) certification.

Indonesia, e-commerce providers are subject to various laws and regulations that require specific licenses and compliance. E-commerce businesses must obtain a Indonesian Company Registration (SIUP), a trading business license, issued by the local government. This applies to both domestic and foreign businesses operating in Indonesia. Also required a Tax Identification Number (NPWP). E-commerce businesses must also register for a Nomor Pokok Wajib Pajak (NPWP), which is required for tax purposes.



","Since November 2020, last amended in May 2021
;
Since May 2021;

Since 2018",https://peraturan.bpk.go.id/Details/203049/permenkominfo-no-5-tahun-2020,https://peraturan.bpk.go.id/Details/203121/permenkominfo-no-10-tahun-2021,https://peraturan.bpk.go.id/Details/98096/perbup-kab-lumajang-no-14-tahun-2018,,
12,12.3,"Licensing scheme for e-commerce providers (B2B and B2C)
Exception: Licenses pertiaining to other aspects of e-commerce businesses, such as license to operate online payment services and delivery are not captured. ",1,Law No.7 on Trade 2014,"The term """"business actor"""" as referred to in Law No. 7 of 2014 pertains to those conducting business activities in the trade sector (excluding manufacturers). Business actors engaged in trade activities are required to obtain a business license in the trade sector. Article 24 requires businesses actors engaged in trading activities to obtain a business license from the relevant authority. 

Currently, the licensing process in Indonesia is integrated through the Online Single Submission (OSS) system. There is no explicit limitation on the maximum duration of up to 30 years for the validity or application of provisions.

Business licensing is also included as part of supervisory activities, as stipulated in Article 100.
","Since March 2014, last amended in 2020",https://peraturan.bpk.go.id/Details/38584/uu-no-7-tahun-2014,,,,
12,12.3,"Licensing scheme for e-commerce providers (B2B and B2C)
Exception: Licenses pertiaining to other aspects of e-commerce businesses, such as license to operate online payment services and delivery are not captured. ",1,"Regulation of the Government of the Republic of Indonesia No.80 on Trading Through the Electronic System (E-commerce Law) 2019
;
Regulation of the Minister of Trade No.31 on Business Licensing, Advertising, Guidance and Supervision of Business Actors in Trading Through Electronic Systems 2023
;
Law No.6 on General Provisions and Tax Procedures 1983
","Government Regulation No. 80 of 2019 on E-Commerce
- Article 13 E-commerce businesses are required to provide accurate information about their legal status, supported by verifiable documentation such as the Business Identification Number (NIB). The Article 13 does not only concern legal identity, but also includes information on goods and/or services as well as provisions on advertising ethics.
- Article 14 PPMSE (E-Commerce Platform Providers) platforms that host e-commerce activities must ensure their electronic systems have a Certificate of Feasibility (Sertifikat Kelaikan Sistem Elektronik).
- Article 15, Paragraph (1) mandates that any business engaging in electronic trading must obtain a business license, such as SIUP or an equivalent license under the Online Single Submission (OSS) system. The business license referred to in Article 15 paragraph (1) is categorized based on the level of business risk in accordance with Government Regulation No. 5 of 2021, where micro and small enterprises are only required to obtain a Business Identification Number (NIB), while medium and large-scale enterprises must obtain both an NIB and an E-Commerce Trade Business License (SIUPMSE). All licensing processes are conducted through the OSS system.
- Article 15, Paragraph (3): The application for a business license must be conducted via the OSS system, which integrates the registration process with risk-based licensing requirements

Minister of Trade Regulation No.31. Note that Minister of Trade Regulation No. 50 of 2020 has been repealed and replaced by Minister of Trade Regulation No. 31 of 2023.
- Business Actors are required to have a Business License in conducting PMSE business activities.

Similarly, Article 2 of Law No. 6 of 1983 on General Provisions and Taxation Procedures (as amended by Law No. 7 of 2021) requires all entities engaged in economic activities, including e-commerce businesses, to register for a Tax Identification Number (NPWP).

","Since November 2019
;
Since September 2023
;
Since December 1983, last amended in 2021",https://peraturan.bpk.go.id/Details/126143/pp-no-80-tahun-2019,https://peraturan.bpk.go.id/Details/265202/permendag-no-31-tahun-2023,"https://peraturan.bpk.go.id/Details/46986/uu-no-6-tahun-1983
;
https://perpajakan.ddtc.co.id/sumber-hukum/peraturan-pusat/konsolidasi/consolidation-ofgeneral-provisions-and-tax-procedures-law",,
12,12.4,"Restrictions on online payment 
",1,Bank Indonesia Regulation No.20/6/PBI/2018 on Electronic Money 2018,"Bank Indonesia Regulation No. 20/6/PBI/2018 on Electronic Money regulation 
- Article 38 mandates that all electronic money transactions must be processed domestically. This means that e-commerce providers must utilize local banking systems for processing payments, reinforcing the need for local bank accounts.

Note that Bank Indonesia Regulation No. 11/12/PBI/2009, last amended by Bank Indonesia Regulation No.20/6/PBI/2018 regarding E-money.",Since May 2018,https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018,https://www.bi.go.id/elicensing/helps/PBI_111209-Emoney.pdf,,,
12,12.4,"Restrictions on online payment 
",1,"Law No.7 on Currency 2011
","Law No. 7 of 2011 on Currency requires that all transactions within Indonesia must use Rupiah (IDR). This applies to both cash and non-cash transactions, including payments and settlements of financial obligations.
- Article 21: This article mandates that Rupiah (IDR) must be used for all transactions within Indonesia, including cash and non-cash transactions, except for certain cross-border transactions.
- Article 23: Prohibits rejecting Rupiah for settlement of obligations within Indonesia. This establishes the primacy of Rupiah in the domestic economy.",Since June 2011,https://peraturan.bpk.go.id/Details/39182/uu-no-7-tahun-2011,,,,
12,12.4,"Restrictions on online payment 
",0,Bank Indonesia Regulation No. 17/3/PBI/2015 on the Obligation to Use Rupiah within the Territory of the Unitary State of the Republic of Indonesia 2015,"Bank Indonesia Regulation No. 17/3/PBI/2015
- Article 2(2): Explicitly states that all payment transactions and financial obligations in Indonesia must be settled in Rupiah. It includes transactions using credit cards, debit cards, ATM cards, and other electronic payment systems.
- Article 4: The obligation to use Rupiah as referred to in Article 2 paragraph does not apply to the following transactions:
a. certain transactions in the context of implementing the state revenue and expenditure budget;
b. d. receipt or provision of grants from or to foreign countries;
c. international trade transactions; 
deposits in banks in the form of foreign currency; or
e. international financing transactions.","Since March 2015
",https://peraturan.bpk.go.id/Details/135519/peraturan-bi-no-173pbi2015-tahun-2015,,,,
12,12.4,"Restrictions on online payment 
",1,Bank Indonesia Regulation No.20/6/PBI/2018 on Electronic Money 2018,"Bank Indonesia Regulation No. 20/6/PBI/2018 on Electronic Money regulation 
- Article 44 mandates that all payment transactions conducted within Indonesia must be in Indonesian Rupiah.

Note that Bank Indonesia Regulation No. 11/12/PBI/2009, last amended by Bank Indonesia Regulation No.20/6/PBI/2018 regarding E-money.


",Since May 2018,https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018,https://www.bi.go.id/elicensing/helps/PBI_111209-Emoney.pdf,,,
12,12.4,"Restrictions on online payment 
",1,"Regulation of the Government of the Republic of Indonesia No.80 on Trading Through the Electronic System (E-commerce Law) 2019
;
Regulation of the Minister of TradeNo.50 on Provisions on Business Licensing, Advertisement, Development and Supervision of Business Actors in Electronic Systems Trading 2020","Regulation 80/2019 on E-Commerce (PP 80/2019)
- Article 9(2) states that international e-commerce transactions must comply with regulations governing exports and imports, and regulations in the field of information and electronic transactions. 
- Article 15: E-commerce operators must have a clear legal identity and comply with local financial regulations, including collaborating with licensed payment system providers (typically requiring a local bank account for the processing of payments and tax compliance).
- Article 16: Foreign e-commerce providers must comply with Indonesian tax regulations, which involve using Indonesian payment gateways and banking systems for local transactions
- Article 60: This article specifies that operators of Trade Through Electronic Systems (PPMSE) are required to make transactions in Rupiah currency as a means of payment and shall be in accordance with the provisions of laws and regulations.

Regulation 50/2020 on E-Commerce implementing regulation that complements and builds upon Regulation 80/2019 specifies that the currency used for payments must comply with Indonesia’s financial regulations, implying that transactions are expected to use Rupiah (IDR) within the country unless exceptions apply to international trade.
","Since Novmeber 2019
;
Since May 2020",https://peraturan.bpk.go.id/Details/126143/pp-no-80-tahun-2019,https://peraturan.bpk.go.id/Details/160273/permendag-no-50-tahun-2020,,,
12,12.4,"Restrictions on online payment 
",0,Bank Indonesia Regulation No. 18/40/PBI/2016 on the Implementation of Payment Systems,"Indonesia’s payment security standards, especially those outlined by Bank Indonesia, are aligned with international standards, such as ISO 27001 for information security management and PCI-DSS for card payment data security.

Bank Indonesia Regulation No. 18/40/PBI/2016 on the Implementation of Payment Systems sets out the requirements for the operation and security of payment systems in Indonesia:
- Article 7 requires payment system operators to implement security measures to ensure that payment services are secure and reliable, focusing on the integrity and confidentiality of payment data. The regulation also includes provisions for the authentication of users and data encryption, which align with global security standards like PCI-DSS (Payment Card Industry Data Security Standard) but are customized for local implementation.",Since November 2016,https://peraturan.bpk.go.id/Details/135749/peraturan-bi-no-1840pbi2016-tahun-2016,,,,
12,12.4,"Restrictions on online payment 
",1,Bank Indonesia Regulation No.20/6/PBI/2018 on Electronic Money 2018,"Regulation No. 11/12/PBI/2009 last amended by the Bank Indonesia Regulation No.20/6/PBI/2018 requires that any e-money issuer must be licensed by Indonesia's Central Bank. In addition, the Bank Indonesia Regulation No.20/6/PBI/2018 added the maximum amount of stored e-money which is IDR 2 million for unregistered e-money and IDR 10 million for registered e-money.

Bank Indonesia Regulation No. 20/6/PBI/2018 on Electronic Money regulation governs electronic payments and e-wallet services in Indonesia. E-commerce providers offering digital payment services must comply with Bank Indonesia’s requirements for electronic money issuance and usage. 
- Article 4: Stipulates that electronic money issuers must obtain a license from Bank Indonesia.
- Article 9: Specifies minimum capital requirements for non-bank e-money issuers, which are linked to the value of managed floating funds. E-money issuers managing a floating fund of IDR 1 billion or more are required to obtain a license from Bank Indonesia. This applies to both closed-loop and open-loop e-money systems. Non-bank issuers managing significant floating amounts must have a minimum paid-up capital of IDR 3 billion. If the floating funds exceed IDR 9 billion, the issuer must increase their capital to IDR 10 billion plus 3% of the total floating fund. For unregistered users, the maximum floating fund per user is capped at IDR 2 million, For registered users, the cap is IDR 10 million.

Article 82: Entities conducting e-money operations prior to the regulation’s enactment (May 4, 2018) were required to apply for a license within six months of the regulation taking effect. Foreign e-commerce businesses operating in Indonesia are generally subject to the same requirements if they act as e-money issuers or integrate payment systems and must obtain a license if they issue e-money or provide similar services within Indonesia. Articles 8 and 10 specify the capital and Ownership Restrictions. At least 51% of the shares in a non-bank e-money issuer must be owned by Indonesian individuals or entities, with a maximum of 49% foreign ownership.
",Since May 2018,https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018,https://www.bi.go.id/elicensing/helps/PBI_111209-Emoney.pdf,,,
12,12.4,"Restrictions on online payment 
",1,Bank Indonesia Regulation No.20/6/PBI/2018 on Electronic Money 2018,"Bank Indonesia Regulation No. 20/6/PBI/2018 on Electronic Money regulation Article 45 specifies limits on the value of electronic money that can be stored and transacted. For instance:
- Unregistered electronic money can hold a maximum value of IDR 2,000,000 (approximately 130 USD). 
- Registered electronic money can hold a maximum value of IDR 10,000,000 (approximately 650 USD). 

Note that Bank Indonesia Regulation No. 11/12/PBI/2009, last amended by Bank Indonesia Regulation No.20/6/PBI/2018 regarding E-money.
",Since May 2018,https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018,https://www.bi.go.id/elicensing/helps/PBI_111209-Emoney.pdf,,,
12,12.4,"Restrictions on online payment 
",0,"Bank Indonesia Regulation No.20/6/PBI/2018 on Electronic Money 2018
;
Regulation of the Government of the Republic of Indonesia No.80 on Trading Through the Electronic System (E-commerce Law) 2019","There are no explicit mandate for the use of specific intermediaries for online payments in Indonesia. However, the requirement to work with authorized payment system providers is emphasized in several regulations, particularly for compliance with security, consumer protection, and licensing standards. 

Bank Indonesia Regulation No. 20/6/PBI/2018 on Electronic Money:
- Article 5 states that payment service providers, including electronic money issuers, must obtain authorization from Bank Indonesia. This implies that businesses using electronic money or payment systems must work with authorized providers (e.g., acquirers, switchers, and clearing operators).
- Article 7 requires licensed issuers to ensure their systems are secure and integrated with Indonesia’s domestic payment processing networks.

Government Regulation No. 80/2019 on E-Commerce:
- Article 60 requires all e-commerce payment systems to comply with Indonesian regulations, indirectly mandating collaboration with authorized local payment intermediaries.","Since May 2018
;
Since November 2019","https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018;

https://peraturan.bpk.go.id/Details/135874/peraturan-bi-no-206pbi2018-tahun-2018",https://peraturan.bpk.go.id/Details/126143/pp-no-80-tahun-2019,https://peraturan.bpk.go.id/Details/160273/permendag-no-50-tahun-2020,,
12,12.4,"Restrictions on online payment 
",0,Bank Indonesia Regulation No. 23/6/PBI/2021 on Payment Service Providers 2021,"Bank Indonesia Regulation No. 23/6/PBI/2021
Article 19 and Article 20 of the regulation stipulate that for Non-Bank Institutions applying for a Payment Service Provider (PJP) license, at least 15% of the shares must be owned by Indonesian citizens or Indonesian legal entities (Article 19).  Furthermore, at least 51% of the voting rights must be held by domestic parties (Indonesian citizens or legal entities) (Article 20).  The regulation also allows Bank Indonesia to set further policies regarding ownership composition, considering factors like materiality and national interest. 
","Since July 2021
",https://peraturan.bpk.go.id/Details/219348/peraturan-bi-no-236pbi2021,https://peraturan.bpk.go.id/Details/227369/peraturan-ojk-no-10pojk052022-tahun-2022,,,
12,12.5,Low De Minimis,0.50,"Regulation of the Minister of Finance of the Republic of Indonesia No.4 concerning the Second Amendment to Minister of Finance Regulation Number 96 of 2023 on Customs, Excise, and Tax Provisions on the Import and Export of Consigned Goods 2025
;
Director General Customs and Excise Regulation No.2 2020","The Ministry of Finance Regulation No.199/2019 as replaced by Ministry of Finance Regulation No. 96/2023, last amended by Ministry of Finance Regulation No. 04/2025 regulate that Indonesia's de minimis rule is 3 USD or equivalent to approximately 2 SDRs per shipment/consignment.
","Since June 2025
;
Since January 2020
",https://jdih.kemenkeu.go.id/dok/pmk-4-tahun-2025?utm_source=chatgpt.com,https://peraturan.beacukai.go.id/index.html?page=detail/jenis/13/1023/peraturan-dirjen-bea-cukai/per-02-bc-2020/petunjuk-pelaksanaan-impor-barang-kiriman.html,,,
12,12.6,Domain name requirements,0,Regulation on Domain Name Management No.23 2013 ,"Under the Regulation No. 23 of 2013, Indoesia Internet Domain Name Registry (PANDI) has overseen the registration of .id domain. 
Article 39 
1.State institutions and State-owned enterprises must use Indonesian Top-Level Domains.
2. Businesses and organizations domiciled in Indonesia with non-Indonesian Top-Level Domains must prioritize using Indonesian Top-Level Domains.
3. Foreign companies operating in Indonesia with electronic systems and non-Indonesian Top-Level Domains must also prioritize using Indonesian Top-Level Domains.
4. Users may manage subdomains as needed in compliance with laws and regulations.",Since October 2013,https://pandi.id/public/files/2024/2/a-pm-232013-pengelolaan-nama-domain-1709175239.pdf,,,,
12,12.6,Domain name requirements,0.50,Domain Name Registration Policy Version 9 No.002/K/DNP/Policy of Domain Name Registration/IX/2024/PANDI-Publik 2024,"Second Level Indonesian Domain name applied, and divided according to the allocation categories, that include: .co.id (Clause 8.1) is allocated for legal or business entities operating within Indonesia. To register this domain, entities must provide a Business Identity Number (NIB) and valid identification such as a KTP-el or Passport. For brand-related registrations, a Brand Certificate or Power of Attorney from the brand holder is required.

Additionally, Clause 9 providing that document requirements of domain name registration include identity document and legality document (a copy of incorporation document of an institution/legal entity/business entity issued by the official institution of the Republic of Indonesia, according to the allocation of Domain Name). ",Since September 2024,"https://pandi.id/public/files/2024/10/kebijakan-pendaftaran-nama-domain-versi-9-0-bilingual-new-1729151599.pdf;

https://pandi.id/en/regulasi",,,,
12,12.6,Domain name requirements,0.50,"Domain Name Registration Policy Version 9 No.002/K/DNP/Policy of Domain
Name Registration/IX/2024/PANDI-
Publik 2024","Second Level Indonesian Domain name applied, and divided according to the allocation categories, that include: .net.id (Clause 8.2) is designated for entities involved in telecommunications, such as Internet Service Providers (ISP), Telcos, or mobile operators. These entities must meet the specific requirements set by the relevant Special Registrar, indicating the need for a local presence in Indonesia.

Additionally, Clause 9 providing that document requirements of domain name registration include identity document and legality document (a copy of incorporation document of an institution/legal entity/business entity issued by the official institution of the Republic of Indonesia, according to the allocation of Domain Name). ",Since September 2024,"https://pandi.id/public/files/2024/10/kebijakan-pendaftaran-nama-domain-versi-9-0-bilingual-new-1729151599.pdf;

https://pandi.id/en/regulasi",,,,
12,12.6,Domain name requirements,0.50,"Domain Name Registration Policy Version 9 No.002/K/DNP/Policy of Domain
Name Registration/IX/2024/PANDI-
Publik 2024","Second Level Indonesian Domain name applied, and divided according to the allocation categories, that include: .biz.id (Clause 8.8) is intended for small and medium enterprises (UMKM) in Indonesia. To register this domain, the business entity must demonstrate its status as an UMKM, meeting the local requirements and regulations set for this category.

Additionally, Clause 9 providing that document requirements of domain name registration include identity document and legality document (a copy of incorporation document of an institution/legal entity/business entity issued by the official institution of the Republic of Indonesia, according to the allocation of Domain Name). ",Since September 2024,"https://pandi.id/public/files/2024/10/kebijakan-pendaftaran-nama-domain-versi-9-0-bilingual-new-1729151599.pdf;

https://pandi.id/en/regulasi",,,,
12,12.6,Domain name requirements,0,Regulation of the Government of the Republic of Indonesia No.80 on Trading Through the Electronic System (E-commerce Law) 2019,"There is no explicit mandate in Indonesian law or regulations requiring the use of a .id domain name for foreign or domestic e-commerce businesses. However, the Government Regulation No.80/2019 encourages its use as part of creating a local digital presence.

Under the Regulation No.80/2019, e-commerce law states that subject to certain thresholds, foreign business actors that actively conduct e-commerce activities with consumers in Indonesia are deemed as physically present in Indonesia and conducting fixed business activities in Indonesia. These thresholds are related to (i) number of transactions, (ii) transaction value, (iii) number of shipped packages, and/or (iv) volume of traffic or number of users. A foreign business actor that meets any of the thresholds must appoint an Indonesian representative that can act on its behalf.

The regulation includes provisions related to the use of local domain names. Specifically, Article 21 of Government Regulation No. 80 of 2019 mandates the prioritization of using Indonesia’s top-level domain name ("".id"") for Electronic Systems in the form of websites. It also establishes sanctions for violations of this obligation, which may include: written warnings; inclusion in the priority monitoring list; inclusion in the blacklist; temporary blocking of domestic and/or foreign PPMSE services by the relevant authorized agency; and/or revocation of business licenses. 

Article 7 specifies that foreign electronic system operators that meet certain criteria (such as transaction volume or user base) are considered to have a physical presence in Indonesia. These operators are required to appoint a local representative who can act on their behalf within the country.The specific criteria for foreign PPMSEs, as referred to in Article 18 of Minister of Trade Regulation No. 31 of 2023, include: (a) having conducted transactions with at least 1,000 consumers within a one-year period; (b) having delivered at least 1,000 packages to consumers within a one-year period; and/or (c) having at least 1% of domestic internet users accessing their platform within a one-year period.","Since September 2023
;
Since November 2019",https://peraturan.bpk.go.id/Details/265202/permendag-no-31-tahun-2023,https://peraturan.bpk.go.id/Details/126143/pp-no-80-tahun-2019,,,
12,12.6,Domain name requirements,0,"Regulation of the Minister of Communication and Informatics of the Republic of Indonesia No.5 on Private Electronic System Operators 2020
;
Minister of Communication and Informatics Regulation No. 10 on the Amendment to Minister of Communication and Informatics Regulation No. 5 of 2020 on Private Electronic System Operators 2021","According Minister of Communication and InformaticsRegulation No. 5 of 2020, e-commerce platforms and digital service providers are encouraged to use Indonesian top-level domain names (TLDs), such as .id, as part of their registration and compliance with local regulations. Article 2 indicates that businesses operating electronic systems in Indonesia must ensure they are registered and comply with local guidelines, which include the registration of a local domain name when operating locally.
","Since November 2020, last amended in May 2021
;
Since May 2021",https://peraturan.bpk.go.id/Details/203049/permenkominfo-no-5-tahun-2020,https://peraturan.bpk.go.id/Details/203121/permenkominfo-no-10-tahun-2021,,,
12,12.7,Local presence requirements for online service providers,1,"Regulation of the Minister of Trade No.31 on Business Licensing, Advertising, Guidance and Supervision of Business Actors in Trading Through Electronic Systems 2023","Ministry of Trade Regulation No. 31 of 2023
Foreign e-commerce platforms must comply with certain operational requirements. For instance, under the Ministry of Trade Regulation No. 31 of 2023, foreign e-commerce operators that meet specific criteria, such as transacting with at least 1,000 consumers or delivering at least 1,000 packages annually, must establish a representative office in Indonesia. Additionally, if a foreign platform's traffic constitutes at least 1% of total local internet traffic, they are also required to set up a representative office.

Article 18
(1) Foreign e-commerce operators (PPMSE) that meet certain criteria must appoint a representative located within the jurisdiction of the Republic of Indonesia.
(2) The specific criteria for foreign PPMSE include:
- Having transacted with at least 1,000 consumers within a one-year period.
- Having delivered at least 1,000 packages to consumers within a one-year period.
- Having a traffic or user base that constitutes at least 1% of the total domestic internet users within a one-year period.",Since September 2023,https://peraturan.bpk.go.id/Details/265202/permendag-no-31-tahun-2023,,,,
